	G1-11	G1-110	G1-115	G1-116	G1-12	G1-13	G1-130	G1-131	G1-132	G1-135	G1-136	G1-138	G1-14	G1-15	G1-157	G1-158	G1-159	G1-161	G1-162	G1-177	G1-178	G1-19	G1-193	G2-194	G2-41	G2-410	G2-411	G2-412	G2-413	G2-414	G2-415	G2-416	G3-417	G3-418	G3-419	G3-42	G3-420	G3-421	G3-422	G3-423	G3-424	G3-425	G3-426	G3-427	G3-428	G3-429	G3-43	G3-430	G3-44	G3-45	G3-46	G3-47	G3-48	G3-49
G2-412	0.12896946381771804	0.02898416161146452	0.3842161503628751	0.3502849147623163	0.20125382836580347	0.1500855907611378	0.18455614683033014	0.15555195344319275	0.15512666562491628	0.262124542159871	0.2992335021619809	0.2611213882452093	0.15512666562491628	0.26173649913377633	0.13768663242509074	0.3355330656817896	0.25060846731840897	0.32392778989887333	0.06299750370828593	0.5234035131408218	0.13458212778787226	0.5462129038332448	0.24200348786850592	0.41430889838011875	0.06213645984017695	0.09657898791300606	4.176040137482261e-09	0.0	0.10071021107483506	0.1639930481435347	0.12277637812180973	0.1209485789946912	0.1279471300096193	0.3787791665499083	0.3106514135945591	0.30205416113444333	0.16934732354695767	0.46427738260190454	0.10647261579640853	0.3560149706584608	0.2067432524763196	0.31320478570990495	0.12896946381771804	0.07143148830596953	0.08196537534587489	0.22343555769554443	0.24590908973168543	0.4123834907002275	0.11262347314453368	0.5027285940366297	0.2832977025716157	0.45757561333770586	0.14724074596976805	0.5950132705774192
G2-413	0.08703877957653035	0.09789102470601362	0.434218272099429	0.34961241209605554	0.17215729263453936	0.06703749313206465	0.10062177884264711	0.0673404370279819	0.06213230057334219	0.1853398423534578	0.27490895216255073	0.18803655715769851	0.06213230057334219	0.24684073387817146	0.05703877472730346	0.37436791638016514	0.2970309154982255	0.3168793898026252	0.1551266693601264	0.5475216376428423	0.19229609285678473	0.5687407720982355	0.21090114880933813	0.3920254229442542	0.14496104239353363	0.1404914435982146	0.10071021501161119	0.10071021107483506	0.0	0.13391683252458794	0.0808568734871644	0.08841610908283093	0.09540193698955345	0.38214782897132726	0.2898668654127463	0.29488763177804245	0.2311126159600398	0.4488714340077646	0.16708131717020197	0.3368634526012942	0.22576730071981743	0.28576750887678126	0.08703877957653035	0.04717719482416927	0.036978650724689206	0.19135180977792285	0.29276819749110145	0.38714015838884014	0.17259348123896154	0.4973010179824793	0.261510279580525	0.4565283163629252	0.22731036559240309	0.5937657135597346
G2-414	0.0680870889543527	0.1712210046419335	0.4022314783028347	0.37648760821737615	0.22958510745751481	0.08823714751432343	0.12735799770461934	0.09781273204093324	0.0930475918719705	0.20329127515866208	0.24379549573565404	0.2058235300060097	0.0930475918719705	0.12832199339486358	0.1791817296370274	0.34743701027826784	0.3382570967073222	0.29172131744172036	0.12350991051105038	0.5221343117807925	0.0670751193926104	0.554754188877601	0.21054618811349843	0.4190840435072457	0.12274026567588257	0.24564615350951663	0.16399305167418513	0.1639930481435347	0.13391683252458794	0.0	0.06232064067260064	0.06942665563137186	0.0759476373398245	0.30721734546356866	0.26505505095861787	0.2702252442434262	0.20627583648663092	0.42343357561359696	0.14390242019305285	0.2388358895024835	0.1363476141092997	0.2611470759045038	0.0680870889543527	0.12528780393126251	0.1169454193572613	0.16873948341938014	0.2873855338620353	0.3618107277615255	0.13763098742172142	0.42466494179402	0.30562754566735356	0.3710064585034913	0.09896310458486061	0.5298398238609932
G2-415	0.010994118275030525	0.12044645873664722	0.3834399915625313	0.3557593795258126	0.18833942042565874	0.04237264229786978	0.07575054935925153	0.04254088139230352	0.03748380835630474	0.15668820729499178	0.2141060202040985	0.16330571986693587	0.03748380835630474	0.18322321998696547	0.13063910118542013	0.31817078395853254	0.30628158166637864	0.25887022329439113	0.08005384167571558	0.5066265063709157	0.12021593047923916	0.5410880686557624	0.169051458276143	0.39623900490346703	0.06953411300258387	0.20894627437846156	0.12277638184776456	0.12277637812180973	0.0808568734871644	0.06232064067260064	0.0	0.0075592355956665275	0.019336237473800293	0.35658366974450717	0.22962186873140422	0.23561478898408952	0.16280104108929674	0.40185064630575856	0.09281826095533484	0.2805112056702114	0.19819994049918857	0.22551803657188904	0.010994118275030525	0.07223616046892317	0.06284571896325365	0.12336730569094222	0.25172119963759987	0.33554285441271475	0.18963279564088767	0.45649532682600813	0.27223335114970776	0.41027888971952686	0.1584734055230007	0.5590268768094485
G2-416	0.018553353870697054	0.11374706399604213	0.3830820339232801	0.3552871035645367	0.19098968972894076	0.04989348285366765	0.07364376082947435	0.04018921068968939	0.04504304395197127	0.16329399240075138	0.22011281738929994	0.16178803884307483	0.04504304395197127	0.18193327946222398	0.12424870727131815	0.31437675721106806	0.30212075998104343	0.25460439802258883	0.0780141488016281	0.5046430010638291	0.11388884726501232	0.5393434794288748	0.16758659381127625	0.39588409797793356	0.06251847866264941	0.20754585769893685	0.12094858273912588	0.1209485789946912	0.08841610908283093	0.06942665563137186	0.0075592355956665275	0.0	0.021946060561199753	0.3622789811155901	0.22501165469831544	0.23111543474156482	0.1612458646668639	0.3990750786104463	0.08608946696429925	0.27649154291963	0.1968161683483711	0.22440025139067293	0.018553353870697054	0.07971965126874866	0.07040495455892018	0.12163909774820868	0.24707172737894692	0.34062147750235494	0.18394931229931946	0.4541987901613422	0.26788898925494137	0.4100342348980297	0.15696400939217742	0.5591796795781169
G3-417	0.008434852969953935	0.10952892548569164	0.379080406348499	0.35087005342795025	0.17438878088619933	0.04017354264059627	0.07397562280091938	0.04033230039691045	0.03521901125531454	0.1599523967327612	0.21386705953222998	0.16254990475749143	0.03521901125531454	0.17500990068844338	0.1202661153048254	0.31255717178400966	0.30007583825976264	0.25233503554100944	0.06865575861520726	0.5041889605887846	0.10990922614876239	0.5390622313901949	0.1683642602188184	0.40607723329634576	0.07433159631952144	0.21476047835555712	0.12794713376339675	0.1279471300096193	0.09540193698955345	0.0759476373398245	0.019336237473800293	0.021946060561199753	0.0	0.3575472372254635	0.22245243667792367	0.24033320861572102	0.1620225906853605	0.3980006028174144	0.0817516978400361	0.27442668522962566	0.203657361151119	0.2253809728917246	0.008434852969953935	0.07037671185569544	0.06086285329467033	0.12220151854920769	0.2445679910707258	0.3362447396078515	0.18062227720080326	0.45348224623396355	0.26562402288674214	0.4065754033984389	0.1492084708865709	0.5573415648451603
G3-418	0.3512095861116536	0.37570460802973743	0.5211612834768116	0.5441004602586964	0.4565332505788952	0.33392660526417306	0.359644865300781	0.3418055844625158	0.3378847334518948	0.4055651557554523	0.45267392885165436	0.40804870649493463	0.3378847334518948	0.3740360000497021	0.40253531778661195	0.48377072361316736	0.484538987361218	0.4845181933039279	0.3341156752699329	0.6086742478891242	0.2885899231759779	0.6223584221665444	0.437517582611505	0.5617740810260884	0.34444676227341225	0.33348597513872685	0.37877916948827295	0.3787791665499083	0.38214782897132726	0.30721734546356866	0.35658366974450717	0.3622789811155901	0.3575472372254635	0.0	0.4682292055915802	0.37144696499597923	0.3880481748815819	0.5678600921605774	0.34854657922153526	0.360434960953702	0.23652632623472447	0.46498330907545005	0.3512095861116536	0.3952523696379	0.39060213697606777	0.40993008819560695	0.44502467521714584	0.5107768100509218	0.34327958799634495	0.5480920397802413	0.5018919806579827	0.525125459004585	0.3076869106081412	0.5998624859542732
G3-419	0.22289851158802265	0.29616897401024284	0.45614968629596875	0.3118730794967587	0.15242876012292964	0.24697822119976903	0.212241036005151	0.24087912968286962	0.24392654740031325	0.13478331632575605	0.15612460214099488	0.12957165152677322	0.24392654740031325	0.32666869379475627	0.25057574606349936	0.40461335908075646	0.3055019061127867	0.33867773846839094	0.2651295712861848	0.445019131434709	0.2881018678542306	0.5799943367120903	0.32158137000616527	0.49089476977563995	0.26560735575287064	0.3792152682323857	0.3106514165592351	0.3106514135945591	0.2898668654127463	0.26505505095861787	0.22962186873140422	0.22501165469831544	0.22245243667792367	0.4682292055915802	0.0	0.36839554078560055	0.32171844539903843	0.3933676814396098	0.27026888687826534	0.39206498452150873	0.3640281758398787	0.3581294204653609	0.22289851158802265	0.26992527109069997	0.26405932973467644	0.2891262495307697	0.3784819797616202	0.4400216159300809	0.3411792693605305	0.4127932253857476	0.2263801442254645	0.33475968937980854	0.27054901287788796	0.4971251514417891
G3-42	0.24069959315897785	0.31241851970370915	0.47294981484766363	0.3698703195824182	0.353380637203728	0.26415967425731385	0.2785233590503183	0.2583368056110026	0.26124593927390793	0.3367878372281257	0.3674924646078539	0.33327217519944485	0.26124593927390793	0.3400740703288075	0.3152023008636075	0.43387809291300494	0.43147567793237024	0.3223949832689711	0.2683494077727998	0.5701925240311048	0.303816841683557	0.5853273760906053	0.3354012710788508	0.47604402096114745	0.2573436468159881	0.37003549703179694	0.30205416407393143	0.30205416113444333	0.29488763177804245	0.2702252442434262	0.23561478898408952	0.23111543474156482	0.24033320861572102	0.37144696499597923	0.36839554078560055	0.0	0.21103642596943642	0.4890213135122303	0.28677191335358165	0.32032747797648803	0.36767173836919875	0.2727058333454482	0.24069959315897785	0.27306687726750156	0.2809175395028081	0.3040515999239644	0.3906918313668956	0.3664595234476295	0.3554379914929004	0.5083703617977158	0.40306481757015267	0.48910877585195894	0.3184548966170099	0.5706910162392215
G3-420	0.15449030233466907	0.16623912655449716	0.3972809952595879	0.31676105818375694	0.30005957910687897	0.18217824029434368	0.20069095604359438	0.17463972811116643	0.17840844342788587	0.2745939050799577	0.3144650871132274	0.2701880014582535	0.17840844342788587	0.287190044937593	0.2506394176640414	0.3445248506989535	0.3350848396167683	0.2693098395889863	0.11392139536434809	0.5205745314152165	0.16360718351147396	0.553377536564778	0.27367902941473465	0.4699399243140675	0.11460847485921914	0.25102561362176457	0.16934732707869707	0.16934732354695767	0.2311126159600398	0.20627583648663092	0.16280104108929674	0.1612458646668639	0.1620225906853605	0.3880481748815819	0.32171844539903843	0.21103642596943642	0.0	0.4644239093808267	0.13888336760185307	0.36338638447390265	0.25464237260085393	0.17376366922401618	0.15449030233466907	0.19216927765132424	0.20130828689262212	0.2355028061451166	0.28385255576955915	0.3396458207089037	0.2286644841189187	0.5028707950217387	0.3609467421506193	0.4648017518995308	0.18636328358651644	0.594277540785599
G3-421	0.3978053435525283	0.4555714499637753	0.46116765271020776	0.36812486815709894	0.40348339892896024	0.41593469366308833	0.42502071217612464	0.41227213683763736	0.41410047487137897	0.3891739993955437	0.3730423921474708	0.38642731393699614	0.41410047487137897	0.3511286491029249	0.45467367391355384	0.4168631600235994	0.3997307528916757	0.38382257802113773	0.42975051568843636	0.5398448681503137	0.4436809484236981	0.6351319708644291	0.3472801263405318	0.491637306570211	0.4300382573588768	0.5175613210763581	0.46427738490588255	0.46427738260190454	0.4488714340077646	0.42343357561359696	0.40185064630575856	0.3990750786104463	0.3980006028174144	0.5678600921605774	0.3933676814396098	0.4890213135122303	0.4644239093808267	0.0	0.40694823084017323	0.405872198232608	0.5014837442527124	0.35239793935019087	0.3978053435525283	0.4332307243153519	0.4297018527119348	0.3203853871701193	0.4624838568426484	0.5369389852701462	0.45870266333093096	0.4471508777591591	0.3200438024940372	0.5004413486121249	0.46097224977799994	0.4801311935351027
G3-422	0.08299883817698862	0.08198815289344191	0.36872619863092754	0.36380127886496794	0.24138990943044275	0.11353442652742456	0.135361259545279	0.10462089789351024	0.10907887090040992	0.22161758714914834	0.2690014973208719	0.21651413093275723	0.10907887090040992	0.23014875259779274	0.18098501591562302	0.29659921738814665	0.28257667220835675	0.29785620236337995	0.04557655443596264	0.473346194119927	0.08396741299568845	0.5312497367470735	0.2212469442309846	0.4422580886441804	0.046382320464344956	0.19534446219404547	0.10647261963919467	0.10647261579640853	0.16708131717020197	0.14390242019305285	0.09281826095533484	0.08608946696429925	0.0817516978400361	0.34854657922153526	0.27026888687826534	0.28677191335358165	0.13888336760185307	0.40694823084017323	0.0	0.3182741357314279	0.18494855961156406	0.23620871642116995	0.08299883817698862	0.14259267859015018	0.13404856501643472	0.1779803478560321	0.2252056595738061	0.38077627548051135	0.10870210494758982	0.46178190545856085	0.2766279416355907	0.41785252684999136	0.12992530121909168	0.5659216827435462
G3-423	0.2746501471664431	0.34339333951683076	0.3803224666170835	0.35597477419171564	0.3795874410304915	0.29693727167375406	0.310061223760502	0.2916234751896609	0.2942778057274798	0.36353197079830746	0.391228370656269	0.36029482310294125	0.2942778057274798	0.12745192352477394	0.34524583614373744	0.320615712071323	0.4528188757970989	0.26932668080163535	0.3137908344966369	0.5818370679191921	0.26088294494888303	0.5961313654552856	0.20066183862401443	0.383930046650587	0.3142074563220841	0.42006688403214043	0.35601497342804217	0.3560149706584608	0.3368634526012942	0.2388358895024835	0.2805112056702114	0.27649154291963	0.27442668522962566	0.360434960953702	0.39206498452150873	0.32032747797648803	0.36338638447390265	0.405872198232608	0.3182741357314279	0.0	0.33235776932277744	0.2469048863472025	0.2746501471664431	0.318183208645096	0.3130698308633505	0.18087423650719162	0.41420613742530116	0.45103741429636995	0.3132800812835666	0.3919405675005035	0.3514720541189022	0.467273915559202	0.2893744291485525	0.4683533901013849
G3-424	0.20427411167560405	0.2147766620260555	0.4391608471198415	0.4647611558209618	0.3422927892175671	0.1790315604646547	0.21180744705834617	0.18443827965967535	0.18395321607502915	0.2851557925821042	0.3534527768663145	0.2842716738059331	0.18395321607502915	0.23402166368337965	0.2567577218911169	0.38613061354308237	0.3795479617693141	0.3871872873185868	0.1641723527758696	0.555022182645653	0.10520596118917405	0.5867223558248809	0.32468167013131055	0.5055665528450034	0.16336301646947107	0.13223329561111083	0.20674325618904976	0.2067432524763196	0.22576730071981743	0.1363476141092997	0.19819994049918857	0.1968161683483711	0.203657361151119	0.23652632623472447	0.3640281758398787	0.36767173836919875	0.25464237260085393	0.5014837442527124	0.18494855961156406	0.33235776932277744	0.0	0.3662935156773371	0.20427411167560405	0.2600576048952375	0.2530172039736439	0.2870365336794619	0.3279736477256149	0.4546684403086568	0.17835888082919654	0.49831342876820645	0.404518700226652	0.4505972427474024	0.13701757413680682	0.5896455991104773
G3-425	0.21875743870793485	0.29883055295790933	0.34808276526867343	0.17843954931547898	0.34196204915374123	0.24285892273082008	0.25797971382301127	0.23672516877678568	0.2397899082268541	0.31917297367591424	0.3517754058378297	0.3154870492063524	0.2397899082268541	0.1578962918781995	0.302046192743457	0.28166880060455957	0.4222176033317289	0.1588246358644301	0.26786969875965866	0.5471093958823957	0.2906736581527879	0.5929680410318238	0.1406714319861396	0.3666291619085823	0.26834392795692036	0.3815146773484517	0.3132047886635997	0.31320478570990495	0.28576750887678126	0.2611470759045038	0.22551803657188904	0.22440025139067293	0.2253809728917246	0.46498330907545005	0.3581294204653609	0.2727058333454482	0.17376366922401618	0.35239793935019087	0.23620871642116995	0.2469048863472025	0.3662935156773371	0.0	0.21875743870793485	0.26582704866672596	0.2599269355059799	0.11801731608311876	0.38047600583457475	0.37113229467595876	0.3098268725775465	0.40817611129551606	0.2820430778577838	0.46920163819838046	0.3185461100197024	0.5083149239918194
G3-426	0.0	0.11066904907654944	0.37893235174800144	0.3508132574322375	0.1804658078213555	0.03178200597170694	0.06583647268520962	0.03189744742695652	0.02678415828536061	0.1526080583761972	0.2071797371837749	0.15518926479225556	0.02678415828536061	0.17568144310348055	0.12131379338860557	0.3126387809735257	0.30021356354478906	0.2526497570081272	0.0699824730855503	0.5037364255605937	0.11098367952256018	0.5385463553196592	0.1611390390165832	0.40071371803698125	0.07562565238658259	0.21535340679490889	0.12896946755292815	0.12896946381771804	0.08703877957653035	0.0680870889543527	0.010994118275030525	0.018553353870697054	0.008434852969953935	0.3512095861116536	0.22289851158802265	0.24069959315897785	0.15449030233466907	0.3978053435525283	0.08299883817698862	0.2746501471664431	0.20427411167560405	0.21875743870793485	0.0	0.062027307532321725	0.052428000324716395	0.11469572790258138	0.24493988162764918	0.3305984358362733	0.18134033587544074	0.45314882890389774	0.26589774547963524	0.4063574374993135	0.15005375134707086	0.5568378554556981
G3-427	0.062027307532321725	0.07149166166495934	0.40668228781462884	0.3190899377543441	0.1491367384901652	0.09317366079365699	0.1250667379839083	0.09360162025595783	0.08854013090723077	0.20533901181527003	0.2547921872625686	0.20801337660948174	0.08854013090723077	0.2258110340806974	0.08401994310965269	0.35571689473864715	0.2761820499320297	0.2845076325110152	0.1115366048864187	0.5338773188777177	0.16850847697944638	0.555718166866312	0.18898053400152437	0.38419153921224314	0.11704066433980582	0.16247703421162166	0.07143149224274566	0.07143148830596953	0.04717719482416927	0.12528780393126251	0.07223616046892317	0.07971965126874866	0.07037671185569544	0.3952523696379	0.26992527109069997	0.27306687726750156	0.19216927765132424	0.4332307243153519	0.14259267859015018	0.318183208645096	0.2600576048952375	0.26582704866672596	0.062027307532321725	0.0	0.010684940226441316	0.16891756310482656	0.2717988775937502	0.3700097103356021	0.14825787752309416	0.4743776655903918	0.2408116149849061	0.43159738143593496	0.18803021675558396	0.5756798125350782
G3-428	0.052428000324716395	0.061463454778941586	0.4134130154957033	0.32642362020221477	0.14117357101288575	0.08394076781006557	0.11642649084312866	0.08432544775167292	0.07921215861007701	0.19825781363741646	0.24874571818014568	0.20094034496663998	0.07921215861007701	0.21922982876199032	0.07449234428046102	0.35090438404165225	0.27010241411294067	0.29223473804353517	0.12161553063614258	0.531363566037858	0.16047548193855565	0.5534350429474054	0.1817745779312157	0.38004588993167904	0.1270858466673004	0.17301092125152703	0.08196537928265102	0.08196537534587489	0.036978650724689206	0.1169454193572613	0.06284571896325365	0.07040495455892018	0.06086285329467033	0.39060213697606777	0.26405932973467644	0.2809175395028081	0.20130828689262212	0.4297018527119348	0.13404856501643472	0.3130698308633505	0.2530172039736439	0.2599269355059799	0.052428000324716395	0.010684940226441316	0.0	0.16134901230010731	0.2656450737983759	0.3656938212596148	0.1398268541291938	0.48005423098786876	0.2344664726607034	0.4377193122726438	0.19724138201163105	0.5802499161120848
G3-429	0.11469572790258138	0.20500769990573542	0.2980496359679111	0.26581947481132207	0.2643857131875887	0.14246866263171926	0.16181382673221167	0.13459205012710837	0.13852972778996958	0.23907048932837993	0.2817217638742621	0.23446327482785884	0.13852972778996958	0.07305422037117394	0.2115913247653369	0.21938266959531402	0.35997559938707757	0.1559332639642982	0.1714530867669028	0.5329422812484047	0.20053948319930068	0.5643062317257697	0.05095386737224296	0.31979381278066277	0.17206039477022952	0.30067405878061365	0.22343556103530898	0.22343555769554443	0.19135180977792285	0.16873948341938014	0.12336730569094222	0.12163909774820868	0.12220151854920769	0.40993008819560695	0.2891262495307697	0.3040515999239644	0.2355028061451166	0.3203853871701193	0.1779803478560321	0.18087423650719162	0.2870365336794619	0.11801731608311876	0.11469572790258138	0.16891756310482656	0.16134901230010731	0.0	0.3115427391673489	0.3849806337971139	0.2619609439081524	0.38284037348139227	0.23585064765591185	0.4479381280459135	0.23576958854423383	0.5021503699100415
G3-43	0.24493988162764918	0.22854431644197545	0.45244223150319124	0.4614543676817472	0.344660898635939	0.26984822613204296	0.28497307528202165	0.2637062739561213	0.26677558279998265	0.34594902868593536	0.37754735306688414	0.3422867639312372	0.26677558279998265	0.3491051716122868	0.30281768790211294	0.3979979287779791	0.37531911484027425	0.3989343446592742	0.2193112078434476	0.551724321311083	0.2456077309501868	0.5506972432772601	0.28752237593832786	0.49997103683956373	0.2198594737534583	0.3209123327570272	0.24590909297479824	0.24590908973168543	0.29276819749110145	0.2873855338620353	0.25172119963759987	0.24707172737894692	0.2445679910707258	0.44502467521714584	0.3784819797616202	0.3906918313668956	0.28385255576955915	0.4624838568426484	0.2252056595738061	0.41420613742530116	0.3279736477256149	0.38047600583457475	0.24493988162764918	0.2717988775937502	0.2656450737983759	0.3115427391673489	0.0	0.46168157270009325	0.28228914671945293	0.541342156869286	0.3981997341097359	0.510150938431374	0.27756262681874994	0.623258564723919
G3-430	0.3305984358362733	0.4046804703926277	0.5312016827452796	0.4591548282004137	0.4272896712861647	0.35077112974178326	0.3673369876868645	0.3519506370367082	0.3485277932873025	0.4074267470696599	0.4302616155642169	0.4096258112482303	0.3485277932873025	0.4154704659052372	0.4049090484717265	0.49475892680018396	0.4960532917882428	0.40907389284039	0.3743083965431426	0.6062173981388228	0.3936648115058684	0.561079276176761	0.4105173704414164	0.4547924342906786	0.37742293142843186	0.47066001365003224	0.41238349322008305	0.4123834907002275	0.38714015838884014	0.3618107277615255	0.33554285441271475	0.34062147750235494	0.3362447396078515	0.5107768100509218	0.4400216159300809	0.3664595234476295	0.3396458207089037	0.5369389852701462	0.38077627548051135	0.45103741429636995	0.4546684403086568	0.37113229467595876	0.3305984358362733	0.3700097103356021	0.3656938212596148	0.3849806337971139	0.46168157270009325	0.0	0.4372025600137012	0.49244223879630755	0.4706373385400246	0.5417404849417085	0.41160130012818624	0.6270495916482823
G3-44	0.18134033587544074	0.0884794962191335	0.4266694158831011	0.36683406564913634	0.24584491194715807	0.20975110579518258	0.22817590881807712	0.20224105489675714	0.20599607286849603	0.30147368915085326	0.3400854084298189	0.29711522396275236	0.20599607286849603	0.22450912639642287	0.18631527848172535	0.36394233226181255	0.2865473123052718	0.3650308283356634	0.14982609801449784	0.517412671004821	0.07725692003174171	0.5596450431302112	0.2787521791003937	0.4446608543234928	0.15050317676172908	0.20088354416838777	0.11262347696086689	0.11262347314453368	0.17259348123896154	0.13763098742172142	0.18963279564088767	0.18394931229931946	0.18062227720080326	0.34327958799634495	0.3411792693605305	0.3554379914929004	0.2286644841189187	0.45870266333093096	0.10870210494758982	0.3132800812835666	0.17835888082919654	0.3098268725775465	0.18134033587544074	0.14825787752309416	0.1398268541291938	0.2619609439081524	0.28228914671945293	0.4372025600137012	0.0	0.4557584621239688	0.28054622795335293	0.4137067954993025	0.12355147756825016	0.5628304177780439
G3-45	0.45314882890389774	0.5039126792167665	0.4953131077470493	0.3594815158219017	0.40153686686827283	0.4695011533925105	0.477027222181758	0.4664733204032422	0.4679843822492311	0.39026439769484467	0.41211008260283943	0.387674763653092	0.4679843822492311	0.3564310884588859	0.5021328053298547	0.4647497386429296	0.5100081609133266	0.4352990172309331	0.4733904760728594	0.5601088657206198	0.44377396519491835	0.5252377973966549	0.4037039153087304	0.18495952137248564	0.4736338827141111	0.5516254185380786	0.5027285961509105	0.5027285940366297	0.4973010179824793	0.42466494179402	0.45649532682600813	0.4541987901613422	0.45348224623396355	0.5480920397802413	0.4127932253857476	0.5083703617977158	0.5028707950217387	0.4471508777591591	0.46178190545856085	0.3919405675005035	0.49831342876820645	0.40817611129551606	0.45314882890389774	0.4743776655903918	0.48005423098786876	0.38284037348139227	0.541342156869286	0.49244223879630755	0.4557584621239688	0.0	0.3532781162095095	0.4495483192161436	0.45153713612895047	0.47749939242646494
G3-46	0.26589774547963524	0.26763005703224135	0.42152487136657146	0.1690808540710682	0.11827645296262192	0.28974442270100764	0.30389136869024175	0.28400614387709305	0.28687325223124904	0.17783161507226417	0.22513913475212513	0.17289164962871884	0.28687325223124904	0.27822319219756325	0.271890991867085	0.3642241544042174	0.3080777883167476	0.3343103149412412	0.30776305402347925	0.4685460933124203	0.329350560272698	0.5941248784098406	0.25172395272565234	0.4120885621468764	0.3082120029279965	0.35458220667963525	0.2832977056539316	0.2832977025716157	0.261510279580525	0.30562754566735356	0.27223335114970776	0.26788898925494137	0.26562402288674214	0.5018919806579827	0.2263801442254645	0.40306481757015267	0.3609467421506193	0.3200438024940372	0.2766279416355907	0.3514720541189022	0.404518700226652	0.2820430778577838	0.26589774547963524	0.2408116149849061	0.2344664726607034	0.23585064765591185	0.3981997341097359	0.4706373385400246	0.28054622795335293	0.3532781162095095	0.0	0.3743448003726743	0.3557339023200324	0.4558910566547578
G3-47	0.4063574374993135	0.4655817230735841	0.3983418763113246	0.41555407221970403	0.35296808987191186	0.41929164151369086	0.40127995731857846	0.4230457530991918	0.422379437439268	0.33860074741174534	0.3606072145422463	0.33813261581065895	0.422379437439268	0.4139872729415818	0.4309628251792526	0.36356119645552587	0.47601175562046477	0.4663265590631762	0.4232761493110997	0.24922426697777314	0.3984257441032933	0.40935112043796673	0.4695414656923601	0.5818585448166611	0.4308586789234341	0.5104573922089702	0.4575756120974042	0.45757561333770586	0.4565283163629252	0.3710064585034913	0.41027888971952686	0.4100342348980297	0.4065754033984389	0.525125459004585	0.33475968937980854	0.48910877585195894	0.4648017518995308	0.5004413486121249	0.41785252684999136	0.467273915559202	0.4505972427474024	0.46920163819838046	0.4063574374993135	0.43159738143593496	0.4377193122726438	0.4479381280459135	0.510150938431374	0.5417404849417085	0.4137067954993025	0.4495483192161436	0.3743448003726743	0.0	0.3657932521662247	0.2543499078439836
G3-48	0.15005375134707086	0.15734375573367163	0.384983592190329	0.4092986380096289	0.2902648962844065	0.16951478313747675	0.14182183087140754	0.1745961603231482	0.17416073542051985	0.2715168438227233	0.3055224466190622	0.2706213617980585	0.17416073542051985	0.18830773897051883	0.1853954597746231	0.3393472905036479	0.3294396810753894	0.2845125432143629	0.09063747325492215	0.5178105544204151	0.05145402953531854	0.550939228104756	0.27412204504456505	0.47099938108157785	0.10523836993118213	0.2303775422952556	0.14724074290426484	0.14724074596976805	0.22731036559240309	0.09896310458486061	0.1584734055230007	0.15696400939217742	0.1492084708865709	0.3076869106081412	0.27054901287788796	0.3184548966170099	0.18636328358651644	0.46097224977799994	0.12992530121909168	0.2893744291485525	0.13701757413680682	0.3185461100197024	0.15005375134707086	0.18803021675558396	0.19724138201163105	0.23576958854423383	0.27756262681874994	0.41160130012818624	0.12355147756825016	0.45153713612895047	0.3557339023200324	0.3657932521662247	0.0	0.527103680031778
G3-49	0.5568378554556981	0.6015109623270058	0.44963501105497794	0.46429650210101386	0.5171678252032044	0.5664934124373934	0.5532195254555324	0.5694617286130352	0.5687984935598278	0.5058775565916711	0.5149155109946575	0.5059075376773227	0.5687984935598278	0.4657086179761121	0.5756973779066674	0.42459368043766765	0.5988764910447093	0.5055275592759654	0.5699658075852488	0.39639928544694264	0.5514361003897077	0.4824297977134043	0.5099538537014587	0.5876629991452547	0.5750657826792213	0.634496043315142	0.5950132698860174	0.5950132705774192	0.5937657135597346	0.5298398238609932	0.5590268768094485	0.5591796795781169	0.5573415648451603	0.5998624859542732	0.4971251514417891	0.5706910162392215	0.594277540785599	0.4801311935351027	0.5659216827435462	0.4683533901013849	0.5896455991104773	0.5083149239918194	0.5568378554556981	0.5756798125350782	0.5802499161120848	0.5021503699100415	0.623258564723919	0.6270495916482823	0.5628304177780439	0.47749939242646494	0.4558910566547578	0.2543499078439836	0.527103680031778	0.0
