	G1-11	G1-12	G1-13	G1-130	G1-131	G1-132	G1-135	G1-136	G1-138	G1-14	G1-15	G1-177	G1-178	G1-193	G2-194	G2-413	G2-414	G2-415	G2-416	G3-417	G3-418	G3-419	G3-420	G3-421	G3-422	G3-423	G3-424	G3-425	G3-426	G3-427	G3-428	G3-429	G3-430
G3-418	0.21789137380191692	0.5405750798722044	0.3814696485623003	0.8536741214057508	0.6888178913738019	0.8466453674121406	0.5105431309904154	0.3597444089456869	0.7514376996805112	0.3757188498402556	0.20702875399361023	0.3635782747603834	0.25431309904153354	0.4440894568690096	0.26389776357827477	0.6472843450479233	0.3412140575079872	0.37635782747603835	0.6805111821086262	0.19297124600638976	0.0	0.5111821086261981	0.25431309904153354	0.2817891373801917	0.2702875399361022	0.3718849840255591	0.4204472843450479	0.33610223642172526	0.27987220447284344	0.29201277955271565	0.3150159744408946	0.41789137380191693	0.33993610223642173
G3-419	0.5239616613418531	0.6952076677316293	0.615335463258786	0.8869009584664537	0.44089456869009586	0.8945686900958466	0.6178913738019169	0.642811501597444	0.4115015974440895	0.26389776357827477	0.49329073482428115	0.5214057507987221	0.5246006389776358	0.5955271565495208	0.5386581469648563	0.16485623003194888	0.4230031948881789	0.5840255591054313	0.8670926517571885	0.529073482428115	0.5111821086261981	0.0	0.47859424920127797	0.35207667731629394	0.4837060702875399	0.41214057507987223	0.1207667731629393	0.5054313099041533	0.5309904153354632	0.4952076677316294	0.4996805111821086	0.5335463258785943	0.5118210862619809
G3-420	0.26517571884984026	0.5667731629392971	0.49329073482428115	0.876038338658147	0.6958466453674121	0.8837060702875399	0.7047923322683706	0.4996805111821086	0.7878594249201278	0.46006389776357826	0.38083067092651757	0.20383386581469648	0.24345047923322682	0.4517571884984026	0.23833865814696487	0.6172523961661341	0.2268370607028754	0.5539936102236421	0.860702875399361	0.23003194888178913	0.25431309904153354	0.47859424920127797	0.0	0.22555910543130991	0.03386581469648562	0.3015974440894569	0.4389776357827476	0.1731629392971246	0.19616613418530351	0.07284345047923323	0.12779552715654952	0.19361022364217254	0.11501597444089456
G3-421	0.29648562300319486	0.5884984025559106	0.4862619808306709	0.8779552715654952	0.5789137380191693	0.8856230031948882	0.6089456869009585	0.5271565495207667	0.670926517571885	0.34313099041533546	0.3405750798722045	0.27987220447284344	0.2319488817891374	0.48434504792332267	0.28945686900958467	0.5105431309904154	0.23769968051118212	0.5514376996805112	0.8178913738019169	0.3635782747603834	0.2817891373801917	0.35207667731629394	0.22555910543130991	0.0	0.23514376996805111	0.2364217252396166	0.3137380191693291	0.28498402555910546	0.2792332268370607	0.2453674121405751	0.24664536741214058	0.3667731629392971	0.2888178913738019
G3-422	0.2869009584664537	0.5763578274760384	0.49584664536741213	0.8875399361022365	0.7118210862619808	0.8952076677316294	0.7169329073482428	0.5201277955271566	0.8038338658146965	0.476038338658147	0.3865814696485623	0.2095846645367412	0.25814696485623	0.4741214057507987	0.26070287539936104	0.6345047923322684	0.24920127795527156	0.5706070287539936	0.8670926517571885	0.23003194888178913	0.2702875399361022	0.4837060702875399	0.03386581469648562	0.23514376996805111	0.0	0.31309904153354634	0.44920127795527154	0.19169329073482427	0.21533546325878594	0.09201277955271565	0.1463258785942492	0.1801916932907348	0.13035143769968052
G3-423	0.3936102236421725	0.6837060702875399	0.4830670926517572	0.8747603833865815	0.6900958466453674	0.8824281150159744	0.6408945686900959	0.6191693290734824	0.7277955271565495	0.4472843450479233	0.35207667731629394	0.321405750798722	0.34185303514376997	0.5814696485623003	0.36741214057507987	0.5706070287539936	0.23961661341853036	0.552076677316294	0.8389776357827476	0.34760383386581467	0.3718849840255591	0.41214057507987223	0.3015974440894569	0.2364217252396166	0.31309904153354634	0.0	0.3571884984025559	0.3233226837060703	0.35782747603833864	0.3092651757188498	0.31309904153354634	0.3546325878594249	0.32523961661341855
G3-424	0.49456869009584664	0.7105431309904153	0.5156549520766773	0.8626198083067093	0.4185303514376997	0.8523961661341853	0.5654952076677316	0.597444089456869	0.3744408945686901	0.21725239616613418	0.38466453674121404	0.47539936102236424	0.4747603833865815	0.607667731629393	0.5079872204472844	0.25878594249201275	0.3757188498402556	0.5335463258785943	0.805111821086262	0.4460063897763578	0.4204472843450479	0.1207667731629393	0.4389776357827476	0.3137380191693291	0.44920127795527154	0.3571884984025559	0.0	0.47220447284345046	0.49584664536741213	0.45878594249201277	0.45878594249201277	0.4849840255591054	0.4696485623003195
G3-425	0.24345047923322682	0.6357827476038339	0.42875399361022365	0.7769968051118211	0.6210862619808307	0.7961661341853035	0.7271565495207668	0.5015974440894568	0.7482428115015974	0.41533546325878595	0.3610223642172524	0.19488817891373802	0.31182108626198085	0.4319488817891374	0.20766773162939298	0.6134185303514377	0.2108626198083067	0.536741214057508	0.8466453674121406	0.24664536741214058	0.33610223642172526	0.5054313099041533	0.1731629392971246	0.28498402555910546	0.19169329073482427	0.3233226837060703	0.47220447284345046	0.0	0.1207667731629393	0.11309904153354633	0.08434504792332269	0.2402555910543131	0.09712460063897764
G3-426	0.19105431309904153	0.5667731629392971	0.43130990415335463	0.7808306709265176	0.6370607028753994	0.7993610223642172	0.7424920127795527	0.44345047923322684	0.7699680511182109	0.43003194888178914	0.3853035143769968	0.28945686900958467	0.2549520766773163	0.32396166134185306	0.12332268370607029	0.6306709265175718	0.27092651757188496	0.544408945686901	0.8536741214057508	0.329073482428115	0.27987220447284344	0.5309904153354632	0.19616613418530351	0.2792332268370607	0.21533546325878594	0.35782747603833864	0.49584664536741213	0.1207667731629393	0.0	0.17763578274760383	0.16613418530351437	0.329073482428115	0.1878594249201278
G3-427	0.268370607028754	0.6019169329073483	0.4862619808306709	0.8370607028753994	0.6613418530351438	0.855591054313099	0.7162939297124601	0.5092651757188499	0.7936102236421725	0.4351437699680511	0.3731629392971246	0.19424920127795528	0.2747603833865815	0.4351437699680511	0.22108626198083067	0.5961661341853035	0.1878594249201278	0.5456869009584665	0.8479233226837061	0.22044728434504793	0.29201277955271565	0.4952076677316294	0.07284345047923323	0.2453674121405751	0.09201277955271565	0.3092651757188498	0.45878594249201277	0.11309904153354633	0.17763578274760383	0.0	0.06070287539936102	0.18146964856230033	0.06389776357827476
G3-428	0.2913738019169329	0.6287539936102237	0.48434504792332267	0.8338658146964856	0.65814696485623	0.8523961661341853	0.7150159744408946	0.529073482428115	0.7904153354632588	0.43322683706070286	0.3488817891373802	0.17124600638977636	0.2722044728434505	0.42875399361022365	0.21214057507987222	0.597444089456869	0.16932907348242812	0.5456869009584665	0.8185303514376997	0.23003194888178913	0.3150159744408946	0.4996805111821086	0.12779552715654952	0.24664536741214058	0.1463258785942492	0.31309904153354634	0.45878594249201277	0.08434504792332269	0.16613418530351437	0.06070287539936102	0.0	0.21405750798722045	0.054313099041533544
G3-429	0.402555910543131	0.7118210862619808	0.4837060702875399	0.8594249201277955	0.805111821086262	0.8670926517571885	0.7463258785942491	0.6389776357827476	0.8146964856230032	0.5635782747603834	0.4626198083067093	0.2498402555910543	0.37507987220447286	0.5884984025559106	0.3738019169329074	0.6536741214057508	0.2690095846645367	0.5738019169329074	0.8396166134185303	0.25303514376996805	0.41789137380191693	0.5335463258785943	0.19361022364217254	0.3667731629392971	0.1801916932907348	0.3546325878594249	0.4849840255591054	0.2402555910543131	0.329073482428115	0.18146964856230033	0.21405750798722045	0.0	0.1718849840255591
G3-430	0.31629392971246006	0.6466453674121406	0.4907348242811502	0.8396166134185303	0.6894568690095847	0.85814696485623	0.7335463258785943	0.5527156549520766	0.8089456869009585	0.46006389776357826	0.37891373801916933	0.18146964856230033	0.3003194888178914	0.44792332268370605	0.23514376996805111	0.6108626198083067	0.1865814696485623	0.5514376996805112	0.8364217252396167	0.22875399361022364	0.33993610223642173	0.5118210862619809	0.11501597444089456	0.2888178913738019	0.13035143769968052	0.32523961661341855	0.4696485623003195	0.09712460063897764	0.1878594249201278	0.06389776357827476	0.054313099041533544	0.1718849840255591	0.0
