	G1-11	G1-12	G1-13	G1-130	G1-131	G1-132	G1-135	G1-136	G1-138	G1-14	G1-15	G1-177	G1-178	G1-193	G2-194	G2-413	G2-414	G2-415	G2-416	G3-417	G3-418	G3-419	G3-420	G3-421	G3-422	G3-423	G3-424	G3-425	G3-426	G3-427	G3-428	G3-429	G3-430
G3-421	0.024220765395829905	0.13459609412933776	0.11157639581134621	0.26708029264579397	0.17532376433084443	0.26941753725817413	0.1630309794432608	0.08007424226601657	0.16137601895304454	0.08598811394141195	0.07024074608644217	0.09628120170917641	0.043811325047885916	0.10838843553188952	0.03135375424812865	0.1169501762982653	0.06022980191607867	0.13005854044651857	0.15158409016036198	0.07001769304584618	0.04723146892755731	0.08521858615934881	0.054841382766382556	0.0	0.06330566461950822	0.040258518325589486	0.06862336610704961	0.04491700233391471	0.015700617213288297	0.055831952885930125	0.053854948778781074	0.11339355481779048	0.0648170375527787
G3-422	0.06639019293882525	0.17294864811345217	0.1297055420650287	0.2850597218349909	0.2302484296748399	0.2873969664473711	0.18974186935236803	0.12775661419973133	0.2165611457211455	0.13687265214682126	0.0991568982291697	0.03907415495325953	0.023436417560721196	0.14713038674005416	0.07285204004305422	0.1585332663210549	0.005377029046501453	0.15444269286936513	0.175419978442499	0.04615176473613657	0.07121560407078686	0.12936456420637213	0.008902631591455702	0.06330566461950822	0.0	0.07749459838779361	0.11096346483218306	0.032536778934545756	0.05828917102194691	0.009533749345383516	0.0118210021615401	0.05447119145625048	0.002009183628980616
G3-423	0.05128924332631668	0.1405054356639714	0.12955677678606314	0.28468164321881606	0.19262851222774052	0.28701888783119633	0.16626030953142742	0.09228566211578744	0.1781826785532196	0.0989387408480786	0.06769116284848531	0.10814547561903445	0.06053597349346363	0.11434807615763454	0.03844711023971238	0.12415373200438996	0.0745445871760868	0.13097785516012495	0.15198195206159237	0.08008905890284514	0.052128877891764167	0.09289959132691034	0.07048202805844596	0.040258518325589486	0.07749459838779361	0.0	0.07332944289033896	0.071138627818069	0.045523543861688304	0.07124461561829112	0.07001139932659173	0.12456339728669213	0.07847530409665836
G3-424	0.0813286098796482	0.08589946134250855	0.16207451428119493	0.27542314134497553	0.12694005913715672	0.2752141552198919	0.13058239868570057	0.03461956566226596	0.11635749467705545	0.03242402566090557	0.06562771755395862	0.14781601775313394	0.0914380808842543	0.06007987538753749	0.047945917650997726	0.05704307408277381	0.10742981391843714	0.09885681929344642	0.1195404123283923	0.11269308913354667	0.06064247317342032	0.02863054241668445	0.10262804481283634	0.06862336610704961	0.11096346483218306	0.07332944289033896	0.0	0.10773466059592628	0.07497983334018134	0.10593327564369659	0.10325309982236348	0.16403955003313292	0.11268386507046221
G3-425	0.037085837509131934	0.1675337172956235	0.102717058235784	0.2577835688070521	0.2021441879408531	0.26019690206483537	0.18445551253709605	0.10840190135390163	0.1887702027435776	0.12039033746969703	0.08464430948688344	0.06582823455508081	0.027860411483126596	0.14052956222015262	0.062233520202761135	0.15502653422212237	0.03263696084816993	0.14628111855011547	0.16839254947404533	0.046711514570411616	0.06709180709961103	0.12414609969764029	0.029706618471140513	0.04491700233391471	0.032536778934545756	0.071138627818069	0.10773466059592628	0.0	0.03454155598096475	0.02710776482932286	0.027319310042205676	0.08189809656983035	0.032566193773644544
G3-426	0.016418952136198314	0.13374462176127244	0.10496977002629596	0.2600533655685331	0.17520711865666602	0.2624581563408318	0.16768880509953102	0.07471846192976657	0.16178838673173584	0.08756080011816667	0.06795363672028723	0.09247625688481599	0.03764266293654504	0.10637085897723049	0.0289132183279095	0.12237780397203946	0.05764427878971074	0.12914572735397342	0.15114000287421495	0.06446971694845129	0.0480529592680329	0.09204578586347005	0.04994288641978368	0.015700617213288297	0.05828917102194691	0.045523543861688304	0.07497983334018134	0.03454155598096475	0.0	0.04995189986980784	0.04705967677330852	0.10815382018854261	0.05818745968087973
G3-427	0.05798947125495372	0.16612838527330512	0.1269124554120998	0.2820262951764618	0.22265138469544615	0.2844310859487605	0.185245127248472	0.11957521263832789	0.2092557705292885	0.12934692760524188	0.09426381528678882	0.04607087664688309	0.017116759202263396	0.13929275713687497	0.06408990140951641	0.15302010775869473	0.008981190937354977	0.14930652548452722	0.17037296402787583	0.04101303036946443	0.0654005301453649	0.12250900088849784	0.0034272017973753016	0.055831952885930125	0.009533749345383516	0.07124461561829112	0.10593327564369659	0.02710776482932286	0.04995189986980784	0.0	0.0035822058737227684	0.06062156353845934	0.010047110763028463
G3-428	0.055536893771847506	0.16373205034646374	0.1268961397631563	0.2819797353053934	0.22005389616203747	0.2843845260776922	0.18407396018653407	0.1169120604486155	0.20659041744555492	0.12669865949247738	0.09288844690069116	0.04885734129200461	0.014435207128068244	0.1365569976756526	0.061572932865155215	0.1503570169083305	0.01103600397707425	0.14828410136667408	0.16897420722689374	0.040529931426827114	0.06377586211843088	0.12048659249727918	0.0033308287063096033	0.053854948778781074	0.0118210021615401	0.07001139932659173	0.10325309982236348	0.027319310042205676	0.04705967677330852	0.0035822058737227684	0.0	0.06352851596946225	0.01201699169129661
G3-429	0.1164246271103548	0.22501248013389508	0.13174509668868709	0.2870020049140167	0.2811906383796887	0.28933073079438393	0.23671847812043917	0.17760019592066564	0.2666983323593892	0.18772541393550146	0.14228681880575506	0.021460833631921018	0.0753998434772152	0.19854133094642326	0.1223452429480795	0.2119766626587587	0.05864788985166429	0.17937325902131293	0.198604148271248	0.07250093678271273	0.12444024311895714	0.18097412009256264	0.06292722660695038	0.11339355481779048	0.05447119145625048	0.12456339728669213	0.16403955003313292	0.08189809656983035	0.10815382018854261	0.06062156353845934	0.06352851596946225	0.0	0.05405175347678648
G3-430	0.06678885880020408	0.17360494175467941	0.12972555862461493	0.2848137709325236	0.2314869745801379	0.28721856170482235	0.19093029206663864	0.12803942157492873	0.21808694946510904	0.13820373407419326	0.09980247240908116	0.03883765405469063	0.02389324305896821	0.1470967336377668	0.07289120645881558	0.1600590902039724	0.006507116329862785	0.15465040898672716	0.17547643963041254	0.046494758753888005	0.0720917653574165	0.13116656651880598	0.010543730892908623	0.0648170375527787	0.002009183628980616	0.07847530409665836	0.11268386507046221	0.032566193773644544	0.05818745968087973	0.010047110763028463	0.01201699169129661	0.05405175347678648	0.0
